"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","60","24.9","1.1168361860834","1.1168361860834","","0","300","0.5","2.8166666666667","","0","300","4","5.1666666666667","","0","300","60","60.95","","0","300","4.5","4.9833333333333","","0","300","4.5","4.7666666666667","","0","300","5","5.1666666666667","","Media","Media","1440","1290","","","","","","","","","",""
"3","60","24.9","0.91174663132991","0.91174663132991","","0","300","0.5","2.8166666666667","","0","300","4","5.1666666666667","","0","300","60","60.95","","0","300","4.5","4.9833333333333","","0","300","4.5","4.7666666666667","","0","300","5","5.1666666666667","","Media","Media","1440","1290","","","","","","","","","",""
"5","5","22.9","1.0996735301528","1.0996735301528","","0","300","0.5","2.85","","0","300","4","4.3333333333333","","0","300","2","2.7333333333333","","0","300","5","6.0833333333333","","0","300","6.5","6.6","","0","300","4.5","4.6","","0","300","4.5","4.7833333333333","","0","300","5","5.1833333333333","","Media","Media","1440","1425"
"5","5","22.9","0.95920743651855","0.95920743651855","","0","300","0.5","2.85","","0","300","4","4.3333333333333","","0","300","2","2.7333333333333","","0","300","5","6.0833333333333","","0","300","6.5","6.6","","0","300","4.5","4.6","","0","300","4.5","4.7833333333333","","0","300","5","5.1833333333333","","Media","Media","1440","1425"
"5","5","22.9","0.93227780801105","0.93227780801105","","0","300","0.5","2.85","","0","300","4","4.3333333333333","","0","300","2","2.7333333333333","","0","300","5","6.0833333333333","","0","300","6.5","6.6","","0","300","4.5","4.6","","0","300","4.5","4.7833333333333","","0","300","5","5.1833333333333","","Media","Media","1440","1425"
"5","5","22.9","0.97130407605167","0.97130407605167","","0","300","0.5","2.85","","0","300","4","4.3333333333333","","0","300","2","2.7333333333333","","0","300","5","6.0833333333333","","0","300","6.5","6.6","","0","300","4.5","4.6","","0","300","4.5","4.7833333333333","","0","300","5","5.1833333333333","","Media","Media","1440","1425"
"5","5","22.9","1.0375371492659","1.0375371492659","","0","300","0.5","2.85","","0","300","4","4.3333333333333","","0","300","2","2.7333333333333","","0","300","5","6.0833333333333","","0","300","6.5","6.6","","0","300","4.5","4.6","","0","300","4.5","4.7833333333333","","0","300","5","5.1833333333333","","Media","Media","1440","1425"
"5","10","25.3","0.908677820856","0.908677820856","","0","300","0.5","2.5333333333333","","0","300","4","4.1833333333333","","0","300","2","2.5666666666667","","0","300","10","11.483333333333","","0","300","6.5","6.6","","0","300","4.5","4.6666666666667","","0","300","4.5","4.65","","0","300","5","5.1666666666667","","Media","Media","1440","1235"
"5","10","25.3","1.1047786638559","1.1047786638559","","0","300","0.5","2.5333333333333","","0","300","4","4.1833333333333","","0","300","2","2.5666666666667","","0","300","10","11.483333333333","","0","300","6.5","6.6","","0","300","4.5","4.6666666666667","","0","300","4.5","4.65","","0","300","5","5.1666666666667","","Media","Media","1440","1235"
"5","10","25.3","0.98712318415857","0.98712318415857","","0","300","0.5","2.5333333333333","","0","300","4","4.1833333333333","","0","300","2","2.5666666666667","","0","300","10","11.483333333333","","0","300","6.5","6.6","","0","300","4.5","4.6666666666667","","0","300","4.5","4.65","","0","300","5","5.1666666666667","","Media","Media","1440","1235"
