Gly (mol/L),DMSO (mol/L),PG (mol/L),EG (mol/L),FA (mol/L),Exp Time (min),Temp (°C),Cell Viab (%)
0.0,0.0,0.0,1.0,0.0,5,23.9,0.94842735390353
0.0,0.0,0.0,1.0,0.0,5,23.9,1.017805994996
0.0,0.0,0.0,1.0,0.0,5,23.9,0.6441014288489
0.0,0.0,0.0,1.0,0.0,10,26.6,1.1304894203472
0.0,0.0,0.0,1.0,0.0,10,26.6,0.97212285057085
0.0,0.0,0.0,1.0,0.0,10,26.6,1.040374400857
0.0,0.0,0.0,1.0,0.0,10,26.6,0.92488909311939
0.0,0.0,0.0,1.0,0.0,10,26.6,1.0367922995466
0.0,0.0,0.0,1.0,0.0,30,26.8,0.95278822870106
0.0,0.0,0.0,1.0,0.0,30,26.8,0.82086072615605
0.0,0.0,0.0,1.0,0.0,30,26.8,0.94341975588238
0.0,0.0,0.0,1.0,0.0,30,26.8,0.64484352839974
0.0,0.0,0.0,1.0,0.0,30,26.8,1.0295836185878
0.0,0.0,0.0,1.0,0.0,60,26.8,1.0912259798788
0.0,0.0,0.0,1.0,0.0,60,26.8,1.0401325640435
0.0,0.0,0.0,1.0,0.0,60,26.8,1.0270794913743
0.0,0.0,0.0,1.0,0.0,60,26.8,0.98744966638753
0.0,0.0,0.0,1.0,0.0,60,26.8,1.0482870323035
0.0,0.0,0.0,3.0,0.0,5,24.9,0.87233283218001
0.0,0.0,0.0,3.0,0.0,5,24.9,0.9613293796824
0.0,0.0,0.0,3.0,0.0,5,24.9,0.8210422549114
0.0,0.0,0.0,3.0,0.0,5,24.9,0.92404026582417
0.0,0.0,0.0,3.0,0.0,5,24.9,0.89514390313335
0.0,0.0,0.0,3.0,0.0,10,25.5,0.84330685585758
0.0,0.0,0.0,3.0,0.0,10,25.5,0.9424315769074
0.0,0.0,0.0,3.0,0.0,10,25.5,0.85137946527659
0.0,0.0,0.0,3.0,0.0,10,25.5,0.9063407338928
0.0,0.0,0.0,3.0,0.0,10,25.5,1.0040682295679
0.0,0.0,0.0,3.0,0.0,30,25,1.0051017971869
0.0,0.0,0.0,3.0,0.0,30,25,0.90876745472985
0.0,0.0,0.0,3.0,0.0,30,25,1.1295196296647
0.0,0.0,0.0,3.0,0.0,30,25,0.91972502778337
0.0,0.0,0.0,3.0,0.0,30,25,0.89571314684912
0.0,0.0,0.0,3.0,0.0,60,24.9,1.0212810539517
0.0,0.0,0.0,3.0,0.0,60,24.9,0.99308068569523
0.0,0.0,0.0,3.0,0.0,60,24.9,1.2109947679416
0.0,0.0,0.0,3.0,0.0,60,24.9,1.2011262082614
0.0,0.0,0.0,3.0,0.0,60,24.9,1.0877556308854
0.0,0.0,0.0,5.0,0.0,5,22.9,0.96229702161227
0.0,0.0,0.0,5.0,0.0,5,22.9,0.64129486762787
0.0,0.0,0.0,5.0,0.0,5,22.9,0.92130933762901
0.0,0.0,0.0,5.0,0.0,5,22.9,0.88409189863214
0.0,0.0,0.0,5.0,0.0,5,22.9,1.0714556828739
0.0,0.0,0.0,5.0,0.0,10,25.3,0.88206791848466
0.0,0.0,0.0,5.0,0.0,10,25.3,0.92423706594603
0.0,0.0,0.0,5.0,0.0,10,25.3,0.968516837537
0.0,0.0,0.0,5.0,0.0,10,25.3,0.91115446720027
0.0,0.0,0.0,5.0,0.0,10,25.3,0.60080169837533
0.0,0.0,0.0,5.0,0.0,30,25.1,1.0478634729712
0.0,0.0,0.0,5.0,0.0,30,25.1,1.0116333271645
0.0,0.0,0.0,5.0,0.0,30,25.1,0.80510691992579
0.0,0.0,0.0,5.0,0.0,30,25.1,0.97050108991709
0.0,0.0,0.0,5.0,0.0,30,25.1,1.1218429763779
0.0,0.0,0.0,5.0,0.0,60,24.3,0.821865633426
0.0,0.0,0.0,5.0,0.0,60,24.3,0.98030964103315
0.0,0.0,0.0,5.0,0.0,60,24.3,0.88061489654789
0.0,0.0,0.0,5.0,0.0,60,24.3,1.2241520831
0.0,0.0,0.0,5.0,0.0,60,24.3,1.2449887651082
0.0,0.0,0.0,7.0,0.0,5,24.1,0.79537963806072
0.0,0.0,0.0,7.0,0.0,5,24.1,0.9979243777207
0.0,0.0,0.0,7.0,0.0,5,24.1,0.99751226315818
0.0,0.0,0.0,7.0,0.0,5,24.1,0.92689857892714
0.0,0.0,0.0,7.0,0.0,5,24.1,0.90995333641005
0.0,0.0,0.0,7.0,0.0,10,26.5,0.94072404933531
0.0,0.0,0.0,7.0,0.0,10,26.5,0.80735169275031
0.0,0.0,0.0,7.0,0.0,10,26.5,0.82246253291497
0.0,0.0,0.0,7.0,0.0,10,26.5,0.90890022259294
0.0,0.0,0.0,7.0,0.0,10,26.5,1.0354849566035
0.0,0.0,0.0,7.0,0.0,30,25.4,1.0479170893602
0.0,0.0,0.0,7.0,0.0,30,25.4,0.91691839442019
0.0,0.0,0.0,7.0,0.0,30,25.4,1.0366196816653
0.0,0.0,0.0,7.0,0.0,30,25.4,1.0761655311989
0.0,0.0,0.0,7.0,0.0,30,25.4,1.0779875470973
0.0,0.0,0.0,7.0,0.0,30,25.4,1.0456717564192
0.0,0.0,0.0,7.0,0.0,60,25.15,1.0150869819594
0.0,0.0,0.0,7.0,0.0,60,25.15,0.92899274485202
0.0,0.0,0.0,7.0,0.0,60,25.15,0.94701412232994
0.0,0.0,0.0,7.0,0.0,60,25.15,1.0344040811409
0.0,0.0,0.0,7.0,0.0,60,25.15,0.94746613773137
0.0,0.0,0.0,10.0,0.0,5,27,0.99291829898932
0.0,0.0,0.0,10.0,0.0,5,27,0.98215202089901
0.0,0.0,0.0,10.0,0.0,5,27,0.89172459304091
0.0,0.0,0.0,10.0,0.0,5,27,0.96555324602036
0.0,0.0,0.0,10.0,0.0,5,27,0.74811403848704
0.0,0.0,0.0,10.0,0.0,10,27,0.66985782186479
0.0,0.0,0.0,10.0,0.0,10,27,0.82641641238691
0.0,0.0,0.0,10.0,0.0,10,27,0.77967015782806
0.0,0.0,0.0,10.0,0.0,10,27,0.66195435242596
0.0,0.0,0.0,10.0,0.0,10,27,0.73326056923566
0.0,0.0,0.0,10.0,0.0,30,27,0.18691948299882
0.0,0.0,0.0,10.0,0.0,30,27,0.34186819691962
0.0,0.0,0.0,10.0,0.0,30,27,0.30648075312203
0.0,0.0,0.0,10.0,0.0,30,27,0.37237099386484
0.0,0.0,0.0,10.0,0.0,30,27,0.39389521754199
0.0,0.0,0.0,10.0,0.0,30,27,0.29031675508448
0.0,0.0,0.0,10.0,0.0,60,27.1,0.040860100560182
0.0,0.0,0.0,10.0,0.0,60,27.1,0.1022038797754
0.0,0.0,0.0,10.0,0.0,60,27.1,0.067891351248887
0.0,0.0,0.0,10.0,0.0,60,27.1,0.023750465661977
0.0,0.0,0.0,10.0,0.0,60,27.1,0.10500023529507
0.0,0.0,0.0,0.0,1.0,5,23.9,1.0653358132029
0.0,0.0,0.0,0.0,1.0,5,23.9,0.85797511231207
0.0,0.0,0.0,0.0,1.0,5,23.9,0.84328330759312
0.0,0.0,0.0,0.0,1.0,5,23.9,1.0436919384469
0.0,0.0,0.0,0.0,1.0,5,23.9,0.81598092923175
0.0,0.0,0.0,0.0,1.0,10,26.6,1.0222635004989
0.0,0.0,0.0,0.0,1.0,10,26.6,1.027149668293
0.0,0.0,0.0,0.0,1.0,10,26.6,1.1327452453539
0.0,0.0,0.0,0.0,1.0,10,26.6,1.1523750270459
0.0,0.0,0.0,0.0,1.0,10,26.6,0.79553722644551
0.0,0.0,0.0,0.0,1.0,30,26.8,0.86530529288527
0.0,0.0,0.0,0.0,1.0,30,26.8,0.89969343725135
0.0,0.0,0.0,0.0,1.0,30,26.8,1.0915774664734
0.0,0.0,0.0,0.0,1.0,30,26.8,1.1369776141272
0.0,0.0,0.0,0.0,1.0,30,26.8,0.8884315260461
0.0,0.0,0.0,0.0,1.0,30,26.8,0.77288574849011
0.0,0.0,0.0,0.0,1.0,60,26.8,1.1248799443114
0.0,0.0,0.0,0.0,1.0,60,26.8,0.9468430537575
0.0,0.0,0.0,0.0,1.0,60,26.8,1.0193512479668
0.0,0.0,0.0,0.0,1.0,60,26.8,1.0184646607428
0.0,0.0,0.0,0.0,1.0,60,26.8,0.74161912863917
0.0,0.0,0.0,0.0,3.0,5,24.9,0.59089913446629
0.0,0.0,0.0,0.0,3.0,5,24.9,0.66312077169342
0.0,0.0,0.0,0.0,3.0,5,24.9,0.73373227157415
0.0,0.0,0.0,0.0,3.0,5,24.9,0.60811724170471
0.0,0.0,0.0,0.0,3.0,5,24.9,0.78886136423004
0.0,0.0,0.0,0.0,3.0,10,25.5,0.58011414413719
0.0,0.0,0.0,0.0,3.0,10,25.5,0.66180582519821
0.0,0.0,0.0,0.0,3.0,10,25.5,0.5001603278914
0.0,0.0,0.0,0.0,3.0,10,25.5,0.52553353426325
0.0,0.0,0.0,0.0,3.0,10,25.5,0.66868713062174
0.0,0.0,0.0,0.0,3.0,30,25,0.49568609735353
0.0,0.0,0.0,0.0,3.0,30,25,0.31911046600695
0.0,0.0,0.0,0.0,3.0,30,25,0.32073715650082
0.0,0.0,0.0,0.0,3.0,30,25,0.4169322454538
0.0,0.0,0.0,0.0,3.0,30,25,0.5137659758051
0.0,0.0,0.0,0.0,3.0,60,24.9,0.27393798390365
0.0,0.0,0.0,0.0,3.0,60,24.9,0.24862045498089
0.0,0.0,0.0,0.0,3.0,60,24.9,0.32117977321878
0.0,0.0,0.0,0.0,3.0,60,24.9,0.3106530481197
0.0,0.0,0.0,0.0,3.0,60,24.9,0.31847879321436
0.0,0.0,0.0,0.0,5.0,5,22.9,0.24775933345458
0.0,0.0,0.0,0.0,5.0,5,22.9,0.24915310245502
0.0,0.0,0.0,0.0,5.0,5,22.9,0.28567473626632
0.0,0.0,0.0,0.0,5.0,5,22.9,0.27297676702179
0.0,0.0,0.0,0.0,5.0,5,22.9,0.27830596797991
0.0,0.0,0.0,0.0,5.0,5,22.9,0.17916515770047
0.0,0.0,0.0,0.0,5.0,10,25.3,0.19829590548822
0.0,0.0,0.0,0.0,5.0,10,25.3,0.27257126911149
0.0,0.0,0.0,0.0,5.0,10,25.3,0.23606450000194
0.0,0.0,0.0,0.0,5.0,10,25.3,0.28901609374242
0.0,0.0,0.0,0.0,5.0,10,25.3,0.22351395161271
0.0,0.0,0.0,0.0,5.0,30,25.1,0.084954813094567
0.0,0.0,0.0,0.0,5.0,30,25.1,0.14954928064033
0.0,0.0,0.0,0.0,5.0,30,25.1,0.14968238798337
0.0,0.0,0.0,0.0,5.0,30,25.1,0.14978213140293
0.0,0.0,0.0,0.0,5.0,30,25.1,0.11544184647456
0.0,0.0,0.0,0.0,5.0,60,24.3,0.050035601681025
0.0,0.0,0.0,0.0,5.0,60,24.3,0.049785285811257
0.0,0.0,0.0,0.0,5.0,60,24.3,0.035896492762539
0.0,0.0,0.0,0.0,5.0,60,24.3,0.038352935109246
0.0,0.0,0.0,0.0,5.0,60,24.3,0.039048019444678
0.0,0.0,0.0,0.0,7.0,5,24.1,0.12124867615307
0.0,0.0,0.0,0.0,7.0,5,24.1,0.12013215417577
0.0,0.0,0.0,0.0,7.0,5,24.1,0.12516535818259
0.0,0.0,0.0,0.0,7.0,5,24.1,0.10602024397645
0.0,0.0,0.0,0.0,7.0,5,24.1,0.089182758870328
0.0,0.0,0.0,0.0,7.0,10,26.5,0.087874328581692
0.0,0.0,0.0,0.0,7.0,10,26.5,0.072113186785916
0.0,0.0,0.0,0.0,7.0,10,26.5,0.11007411848217
0.0,0.0,0.0,0.0,7.0,10,26.5,0.074948521769123
0.0,0.0,0.0,0.0,7.0,10,26.5,0.091163914785105
0.0,0.0,0.0,0.0,7.0,30,25.4,0.0050967368163004
0.0,0.0,0.0,0.0,7.0,30,25.4,0.0036751880190626
0.0,0.0,0.0,0.0,7.0,30,25.4,0.0012945103733319
0.0,0.0,0.0,0.0,7.0,30,25.4,0.0058043706820911
0.0,0.0,0.0,0.0,7.0,30,25.4,0.0061263840825721
0.0,0.0,0.0,0.0,7.0,60,25.15,0.0037651911640417
0.0,0.0,0.0,0.0,7.0,60,25.15,0.0053479405013938
0.0,0.0,0.0,0.0,7.0,60,25.15,0.0047955112546749
0.0,0.0,0.0,0.0,7.0,60,25.15,0.0035700685284121
0.0,0.0,0.0,0.0,7.0,60,25.15,0.0043588453992138
0.0,0.0,0.0,0.0,10.0,5,27,-0.0017045667027389
0.0,0.0,0.0,0.0,10.0,5,27,0.00043473507590175
0.0,0.0,0.0,0.0,10.0,5,27,-0.00018745727852255
0.0,0.0,0.0,0.0,10.0,5,27,-0.001535453993914
0.0,0.0,0.0,0.0,10.0,5,27,-0.0028229192630114
0.0,0.0,0.0,0.0,10.0,10,27,-0.00092723521706638
0.0,0.0,0.0,0.0,10.0,10,27,-0.00073740729300313
0.0,0.0,0.0,0.0,10.0,10,27,-0.0016103281651018
0.0,0.0,0.0,0.0,10.0,10,27,-0.0013575259767228
0.0,0.0,0.0,0.0,10.0,10,27,-0.0029866823051256
0.0,0.0,0.0,0.0,10.0,30,27,-0.00090005071837201
0.0,0.0,0.0,0.0,10.0,30,27,0.0021255398263129
0.0,0.0,0.0,0.0,10.0,30,27,7.3878111583556E-7
0.0,0.0,0.0,0.0,10.0,30,27,-0.0015430551493777
0.0,0.0,0.0,0.0,10.0,30,27,-0.00090086202391653
0.0,0.0,0.0,0.0,10.0,60,27.1,-0.00068519758157882
0.0,0.0,0.0,0.0,10.0,60,27.1,-0.00053919353327598
0.0,0.0,0.0,0.0,10.0,60,27.1,-0.0012538423692418
0.0,0.0,0.0,0.0,10.0,60,27.1,-0.00064755038892298
0.0,0.0,0.0,0.0,10.0,60,27.1,-0.0046360240686066
0.5,0.5,0.0,0.0,0.0,5,23.9,0.92020176228767
0.5,0.5,0.0,0.0,0.0,5,23.9,0.9658248323596
0.5,0.5,0.0,0.0,0.0,5,23.9,0.99547972469723
0.5,0.5,0.0,0.0,0.0,5,23.9,0.83947866354644
0.5,0.5,0.0,0.0,0.0,5,23.9,0.72268939260177
0.5,0.5,0.0,0.0,0.0,10,26.6,1.0145734519622
0.5,0.5,0.0,0.0,0.0,10,26.6,0.94796634659512
0.5,0.5,0.0,0.0,0.0,10,26.6,1.1872120020671
0.5,0.5,0.0,0.0,0.0,10,26.6,1.0028561745208
0.5,0.5,0.0,0.0,0.0,10,26.6,0.98452591910209
0.5,0.5,0.0,0.0,0.0,30,26.8,1.3889705656006
0.5,0.5,0.0,0.0,0.0,30,26.8,0.76145136010333
0.5,0.5,0.0,0.0,0.0,30,26.8,0.81770912680366
0.5,0.5,0.0,0.0,0.0,30,26.8,0.86144158343114
0.5,0.5,0.0,0.0,0.0,30,26.8,1.0581822529883
0.5,0.5,0.0,0.0,0.0,60,26.8,1.1125484492214
0.5,0.5,0.0,0.0,0.0,60,26.8,1.057694327523
0.5,0.5,0.0,0.0,0.0,60,26.8,1.058701498055
0.5,0.5,0.0,0.0,0.0,60,26.8,0.92141152514077
0.5,0.5,0.0,0.0,0.0,60,26.8,1.0309556144608
1.5,1.5,0.0,0.0,0.0,5,24.9,0.96633700909472
1.5,1.5,0.0,0.0,0.0,5,24.9,0.85073563405871
1.5,1.5,0.0,0.0,0.0,5,24.9,1.0675766748111
1.5,1.5,0.0,0.0,0.0,5,24.9,0.93087499037175
1.5,1.5,0.0,0.0,0.0,5,24.9,1.0687486555646
1.5,1.5,0.0,0.0,0.0,10,25.5,0.98070341301667
1.5,1.5,0.0,0.0,0.0,10,25.5,1.0615653406043
1.5,1.5,0.0,0.0,0.0,10,25.5,0.97037285754108
1.5,1.5,0.0,0.0,0.0,10,25.5,0.83787352852081
1.5,1.5,0.0,0.0,0.0,10,25.5,1.0848622316485
1.5,1.5,0.0,0.0,0.0,30,25,0.95889870687082
1.5,1.5,0.0,0.0,0.0,30,25,0.98699824188833
1.5,1.5,0.0,0.0,0.0,30,25,0.85129320419742
1.5,1.5,0.0,0.0,0.0,30,25,0.96321569935425
1.5,1.5,0.0,0.0,0.0,30,25,0.98062701349191
1.5,1.5,0.0,0.0,0.0,60,24.9,0.18747259334258
1.5,1.5,0.0,0.0,0.0,60,24.9,1.0137896491861
1.5,1.5,0.0,0.0,0.0,60,24.9,1.0193911785354
1.5,1.5,0.0,0.0,0.0,60,24.9,0.95120072215175
1.5,1.5,0.0,0.0,0.0,60,24.9,1.065663195728
2.5,2.5,0.0,0.0,0.0,5,22.9,1.0642804471458
2.5,2.5,0.0,0.0,0.0,5,22.9,0.83907388946253
2.5,2.5,0.0,0.0,0.0,5,22.9,1.0096561534642
2.5,2.5,0.0,0.0,0.0,5,22.9,1.1467095914135
2.5,2.5,0.0,0.0,0.0,5,22.9,0.98337837376715
2.5,2.5,0.0,0.0,0.0,10,25.3,0.84364047748225
2.5,2.5,0.0,0.0,0.0,10,25.3,1.0439742674871
2.5,2.5,0.0,0.0,0.0,10,25.3,0.94865229358309
2.5,2.5,0.0,0.0,0.0,10,25.3,0.88458084603765
2.5,2.5,0.0,0.0,0.0,10,25.3,0.90194437926889
2.5,2.5,0.0,0.0,0.0,30,25.1,0.85725046053522
2.5,2.5,0.0,0.0,0.0,30,25.1,0.93494495833864
2.5,2.5,0.0,0.0,0.0,30,25.1,0.84876455739234
2.5,2.5,0.0,0.0,0.0,30,25.1,0.80529841951343
2.5,2.5,0.0,0.0,0.0,30,25.1,0.95413377575942
2.5,2.5,0.0,0.0,0.0,60,24.3,0.65323405825202
2.5,2.5,0.0,0.0,0.0,60,24.3,0.71840864616655
2.5,2.5,0.0,0.0,0.0,60,24.3,1.0374469788477
2.5,2.5,0.0,0.0,0.0,60,24.3,0.70982097992323
2.5,2.5,0.0,0.0,0.0,60,24.3,0.60867672364718
3.5,3.5,0.0,0.0,0.0,5,24.1,0.8373855722132
3.5,3.5,0.0,0.0,0.0,5,24.1,0.87779331438063
3.5,3.5,0.0,0.0,0.0,5,24.1,0.86178521343635
3.5,3.5,0.0,0.0,0.0,5,24.1,0.89770245223692
3.5,3.5,0.0,0.0,0.0,5,24.1,0.90735400525577
3.5,3.5,0.0,0.0,0.0,10,26.5,0.93087712690968
3.5,3.5,0.0,0.0,0.0,10,26.5,0.99353402007865
3.5,3.5,0.0,0.0,0.0,10,26.5,0.88573321391458
3.5,3.5,0.0,0.0,0.0,10,26.5,0.85283011062953
3.5,3.5,0.0,0.0,0.0,10,26.5,0.94349483340177
3.5,3.5,0.0,0.0,0.0,30,25.4,0.7894620396637
3.5,3.5,0.0,0.0,0.0,30,25.4,0.80589246461808
3.5,3.5,0.0,0.0,0.0,30,25.4,0.56173536357081
3.5,3.5,0.0,0.0,0.0,30,25.4,0.7398201673839
3.5,3.5,0.0,0.0,0.0,30,25.4,0.79462868119467
3.5,3.5,0.0,0.0,0.0,60,25.15,0.19284050390132
3.5,3.5,0.0,0.0,0.0,60,25.15,0.076399722742333
3.5,3.5,0.0,0.0,0.0,60,25.15,0.11382339726553
3.5,3.5,0.0,0.0,0.0,60,25.15,0.12522376061862
3.5,3.5,0.0,0.0,0.0,60,25.15,0.099951347163282
5.0,5.0,0.0,0.0,0.0,5,27,0.99974092453122
5.0,5.0,0.0,0.0,0.0,5,27,0.94658190034109
5.0,5.0,0.0,0.0,0.0,5,27,0.86830599375521
5.0,5.0,0.0,0.0,0.0,5,27,1.0015945530847
5.0,5.0,0.0,0.0,0.0,5,27,0.72432293605821
5.0,5.0,0.0,0.0,0.0,10,27,0.73032204786006
5.0,5.0,0.0,0.0,0.0,10,27,0.66880048769308
5.0,5.0,0.0,0.0,0.0,10,27,0.64693617615422
5.0,5.0,0.0,0.0,0.0,10,27,0.69349122242396
5.0,5.0,0.0,0.0,0.0,10,27,0.61134794201841
5.0,5.0,0.0,0.0,0.0,30,27,0.055543855020687
5.0,5.0,0.0,0.0,0.0,30,27,0.025492879008744
5.0,5.0,0.0,0.0,0.0,30,27,0.060896147345527
5.0,5.0,0.0,0.0,0.0,30,27,0.063531644880847
5.0,5.0,0.0,0.0,0.0,30,27,0.029476191609137
5.0,5.0,0.0,0.0,0.0,60,27.1,0.00048751043120942
5.0,5.0,0.0,0.0,0.0,60,27.1,-0.004616142349797
5.0,5.0,0.0,0.0,0.0,60,27.1,0.0034955166938848
5.0,5.0,0.0,0.0,0.0,60,27.1,-0.0035955975396729
5.0,5.0,0.0,0.0,0.0,60,27.1,-0.0078957740234408
0.5,0.0,0.5,0.0,0.0,5,23.9,0.98373453690979
0.5,0.0,0.5,0.0,0.0,5,23.9,0.91122703521205
0.5,0.0,0.5,0.0,0.0,5,23.9,0.83723335324811
0.5,0.0,0.5,0.0,0.0,5,23.9,1.0489653272817
0.5,0.0,0.5,0.0,0.0,5,23.9,0.89740979906276
0.5,0.0,0.5,0.0,0.0,10,26.6,1.0854399613081
0.5,0.0,0.5,0.0,0.0,10,26.6,1.0638136811483
0.5,0.0,0.5,0.0,0.0,10,26.6,1.0718190405836
0.5,0.0,0.5,0.0,0.0,10,26.6,1.0983090898706
0.5,0.0,0.5,0.0,0.0,10,26.6,0.93816770728803
0.5,0.0,0.5,0.0,0.0,30,26.8,0.93100284319359
0.5,0.0,0.5,0.0,0.0,30,26.8,0.77150668859008
0.5,0.0,0.5,0.0,0.0,30,26.8,0.7673281749796
0.5,0.0,0.5,0.0,0.0,30,26.8,1.2877930273428
0.5,0.0,0.5,0.0,0.0,30,26.8,1.1868656389553
0.5,0.0,0.5,0.0,0.0,60,26.8,0.93186608870168
0.5,0.0,0.5,0.0,0.0,60,26.8,0.99848361018683
0.5,0.0,0.5,0.0,0.0,60,26.8,1.1170750515093
0.5,0.0,0.5,0.0,0.0,60,26.8,1.0485966069286
0.5,0.0,0.5,0.0,0.0,60,26.8,1.1884438303557
0.5,0.0,0.5,0.0,0.0,60,26.8,0.84336394586859
1.5,0.0,1.5,0.0,0.0,5,24.9,1.0643598732581
1.5,0.0,1.5,0.0,0.0,5,24.9,0.99938892252006
1.5,0.0,1.5,0.0,0.0,5,24.9,0.98160890702955
1.5,0.0,1.5,0.0,0.0,5,24.9,1.0425297341242
1.5,0.0,1.5,0.0,0.0,5,24.9,1.1437899153603
1.5,0.0,1.5,0.0,0.0,10,25.5,0.92780115183209
1.5,0.0,1.5,0.0,0.0,10,25.5,1.0080160659749
1.5,0.0,1.5,0.0,0.0,10,25.5,0.89045379494411
1.5,0.0,1.5,0.0,0.0,10,25.5,0.95777174061152
1.5,0.0,1.5,0.0,0.0,10,25.5,1.0436633956699
1.5,0.0,1.5,0.0,0.0,30,25,0.90775845664375
1.5,0.0,1.5,0.0,0.0,30,25,0.8331341015913
1.5,0.0,1.5,0.0,0.0,30,25,0.92037712373233
1.5,0.0,1.5,0.0,0.0,30,25,0.85523161120511
1.5,0.0,1.5,0.0,0.0,30,25,0.90225670275687
1.5,0.0,1.5,0.0,0.0,60,24.9,0.91364928054736
1.5,0.0,1.5,0.0,0.0,60,24.9,0.86072990018567
1.5,0.0,1.5,0.0,0.0,60,24.9,0.89309341197161
1.5,0.0,1.5,0.0,0.0,60,24.9,1.02712732397
1.5,0.0,1.5,0.0,0.0,60,24.9,0.88490545400302
1.5,0.0,1.5,0.0,0.0,60,24.9,0.68792102993431
2.5,0.0,2.5,0.0,0.0,5,22.9,1.0907504473086
2.5,0.0,2.5,0.0,0.0,5,22.9,1.1221544295947
2.5,0.0,2.5,0.0,0.0,5,22.9,0.94037427664527
2.5,0.0,2.5,0.0,0.0,5,22.9,1.0076142174914
2.5,0.0,2.5,0.0,0.0,5,22.9,0.80253736628219
2.5,0.0,2.5,0.0,0.0,10,25.3,0.7659169730916
2.5,0.0,2.5,0.0,0.0,10,25.3,0.89543484217757
2.5,0.0,2.5,0.0,0.0,10,25.3,0.96894157152072
2.5,0.0,2.5,0.0,0.0,10,25.3,0.91730588718669
2.5,0.0,2.5,0.0,0.0,10,25.3,0.98171095335157
2.5,0.0,2.5,0.0,0.0,30,25.1,0.90183753249038
2.5,0.0,2.5,0.0,0.0,30,25.1,0.90188667878065
2.5,0.0,2.5,0.0,0.0,30,25.1,1.12184971571
2.5,0.0,2.5,0.0,0.0,30,25.1,0.91432734520529
2.5,0.0,2.5,0.0,0.0,30,25.1,0.97273967130823
2.5,0.0,2.5,0.0,0.0,60,24.3,1.0178073422918
2.5,0.0,2.5,0.0,0.0,60,24.3,0.82858776155026
2.5,0.0,2.5,0.0,0.0,60,24.3,0.96635720754033
2.5,0.0,2.5,0.0,0.0,60,24.3,0.9179081421733
2.5,0.0,2.5,0.0,0.0,60,24.3,1.049402703725
3.5,0.0,3.5,0.0,0.0,5,24.1,0.93853897006742
3.5,0.0,3.5,0.0,0.0,5,24.1,0.91825511741826
3.5,0.0,3.5,0.0,0.0,5,24.1,1.0158362599345
3.5,0.0,3.5,0.0,0.0,5,24.1,0.82611826395021
3.5,0.0,3.5,0.0,0.0,5,24.1,0.93159527414134
3.5,0.0,3.5,0.0,0.0,10,26.5,0.61326149207842
3.5,0.0,3.5,0.0,0.0,10,26.5,0.67541403167852
3.5,0.0,3.5,0.0,0.0,10,26.5,0.68650543116191
3.5,0.0,3.5,0.0,0.0,10,26.5,0.80840920556581
3.5,0.0,3.5,0.0,0.0,10,26.5,0.66941904277218
3.5,0.0,3.5,0.0,0.0,30,25.4,0.201125241635
3.5,0.0,3.5,0.0,0.0,30,25.4,0.2291083265914
3.5,0.0,3.5,0.0,0.0,30,25.4,0.1798987386274
3.5,0.0,3.5,0.0,0.0,30,25.4,0.17829933149074
3.5,0.0,3.5,0.0,0.0,30,25.4,0.17160647440178
3.5,0.0,3.5,0.0,0.0,60,25.15,0.1257040937245
3.5,0.0,3.5,0.0,0.0,60,25.15,0.094439517133927
3.5,0.0,3.5,0.0,0.0,60,25.15,0.10358573271677
3.5,0.0,3.5,0.0,0.0,60,25.15,0.074438077411412
3.5,0.0,3.5,0.0,0.0,60,25.15,0.091066073848596
5.0,0.0,5.0,0.0,0.0,5,27,0.016614886111389
5.0,0.0,5.0,0.0,0.0,5,27,0.014221023291112
5.0,0.0,5.0,0.0,0.0,5,27,0.01758103986916
5.0,0.0,5.0,0.0,0.0,5,27,0.01161838213278
5.0,0.0,5.0,0.0,0.0,5,27,0.0072089512533177
5.0,0.0,5.0,0.0,0.0,10,27,0.0034061135455835
5.0,0.0,5.0,0.0,0.0,10,27,-0.00094612228435817
5.0,0.0,5.0,0.0,0.0,10,27,0.0027234679962117
5.0,0.0,5.0,0.0,0.0,10,27,0.00045829474388636
5.0,0.0,5.0,0.0,0.0,10,27,0.0045366645008423
5.0,0.0,5.0,0.0,0.0,30,27,-0.00028199940748793
5.0,0.0,5.0,0.0,0.0,30,27,-0.0014535072525764
5.0,0.0,5.0,0.0,0.0,30,27,-0.00032856856440018
5.0,0.0,5.0,0.0,0.0,30,27,-0.0012420748930532
5.0,0.0,5.0,0.0,0.0,30,27,0.0018020512139585
5.0,0.0,5.0,0.0,0.0,60,27.1,-0.0021689893121033
5.0,0.0,5.0,0.0,0.0,60,27.1,-0.002011960763497
5.0,0.0,5.0,0.0,0.0,60,27.1,-0.0010810810858122
5.0,0.0,5.0,0.0,0.0,60,27.1,-0.0009429605044417
5.0,0.0,5.0,0.0,0.0,60,27.1,-0.0057262353133008
0.5,0.0,0.0,0.5,0.0,5,23.9,0.86354259013492
0.5,0.0,0.0,0.5,0.0,5,23.9,1.1434294273685
0.5,0.0,0.0,0.5,0.0,5,23.9,1.0516941906621
0.5,0.0,0.0,0.5,0.0,5,23.9,0.95500439434925
0.5,0.0,0.0,0.5,0.0,5,23.9,0.97168439517093
0.5,0.0,0.0,0.5,0.0,10,26.6,1.0629170579187
0.5,0.0,0.0,0.5,0.0,10,26.6,1.02255573048
0.5,0.0,0.0,0.5,0.0,10,26.6,1.0615351642072
